sender,no_reacts,text,label
$USER3931,0,"Unde a disparut analfabetul jegos Simion? Nu mai e pandemie, s a scumpit carburantii nu mai sint prostii si puturosii cu puturosul asta?",ABUSE
$USER1656,0,"Respect,la multi ani",OTHER
$USER2885,0,Bogdan Stoian prost ești tu cu mă ta,ABUSE
$USER0464,0,S-a încălțat cu tocuri în avion...,OTHER
$USER1155,3,Planul ocultei continuă,OTHER
$USER0197,0,dejaba te opui k tot cap de pod se numește,OTHER
$USER1862,2,"Bucurestiul e un rahat, bucurestenii niste mizerii.",ABUSE
$USER0832,3,Marș mincinoșilor.,INSULT
$USER1030,0,SUGI BOCANCII NATO ISTORIA SE VA REPETA DIN NOU ȘI NOI ROMÂNII CA ÎNTOTDEAUNA VOM RĂMÂNE SINGURI CU TOT CU NATO ȘI UE,ABUSE
$USER0610,0,Mai terminați cu Ucraina HU,OTHER
$USER0285,0,"Ferească Dumnezeu, pt ce este covorul roșu?!",OTHER
$USER0869,1,"E pe lista iepurașilor Și Chirieac, Vișan, Gâdea...",OTHER
$USER0789,0,La noi cresc preturile ca valurile Dunării.,OTHER
$USER0309,0,Iohannis javră penală numai suntem un stat eșuat acum?,ABUSE
$USER0897,0,A tunat si a adunat invitatii in emisiune,OTHER
$USER1394,0,Mă tu ești prostTERHEȘ,INSULT
$USER0136,0,Da eu nici nu urmăresc CNN nu mai e credibil nici un post....nici nu sti ce sa mai crezi.,OTHER
$USER3591,0,Jandarmeria sa duca dracului la sparanghel sal pupe in cur nenorociti,INSULT
$USER1907,0,"Oameni buni treziți-vă odată ca acest NAZIST nenorocit ne vrea în război, la pușcărie cu el și cu acest guvern slugarnic Ocultei Mondiale .",ABUSE
$USER4058,0,Slugile sistemului plătiți bine ca să bată poporul....,ABUSE
$USER1213,0,Ionny Pella ce anume?,OTHER
$USER1053,0,Fraților.ai sa facem sa nu mai ne conducă smecheri ăștia din parlament.,OTHER
$USER1221,1,Ala din stânga ori a murit ori e drogat,OTHER
$USER0625,0,Neamțu să facă emisiune pentru Germania,OTHER
$USER0833,2,"Vine și la noi războiul, și o sa înceapă în toată lumea ca și pandemia",OTHER
$USER1399,0,Abia așteaptă Orban sa spuna ca el nu e de acord cu art 5 ! :))),OTHER
$USER2417,0,Vai ce popor prost asa ceva nu a avut România Rrosti rău,INSULT
$USER4315,1,"Ciuca, da-ti chilotii jos, ca ne-ai umplut de cacao! Ne rade Polonia!",INSULT
$USER0987,0,Păi sunt plătiți bine trăiesc bine porci,INSULT
$USER0272,0,Aia de la Realitatea nici nu mai are aer când prezintă transmisia. Emoționant . Ce slugi penibile.,ABUSE
$USER0867,1,Pieleanu a venit acum din Ucraina cu noi informații despre război să vedeți ce îi debitează bibilica,OTHER
$USER1015,0,Bravo felicitări pentru voi,OTHER
$USER1395,0,Despre ce război vorbiți! Câți bani ați încasat să faceți acest life?,OTHER
$USER0871,1,"Zdrențelor, tarfe ordinare, viremilor .",ABUSE
$USER0839,1,De ce nu lasă ucrainenii lui sa iasă din țară. Vameșii ucraineni le cer bani sa.i lase.,OTHER
$USER3021,4,Sosoaca mai duten pizda mati,ABUSE
$USER1084,0,Alegerile vor fi intotdeauna FRAUDATE,OTHER
$USER1703,0,Sa fie huiduita,OTHER
$USER0152,0,"Domnul Terhes un raspuns de tot rahatul!Aici ie vorba de copiii care au fost ucişi,....nu mai am cuvinte....",OTHER
$USER1641,1,Cu respect doamna Diana icoanele nu fac minuni Dumnezeu face minuni! El e suveran! Domnul cu tine!,OTHER
$USER2386,0,Domnule Lazarus. Care este solutia? Concret? Poze sexy cu sotia? Nu merge? Razboiul continua. Deci? Solutia? Sa postam poze in pula goala? O merge. ? Solutii te rugam,ABUSE
$USER4112,1,Nebuno la BALAMUC CU TINE SCLAVA LUI PUTIN,ABUSE
$USER0400,0,Gabryel Soryn Eu i-ti pun o intrebare?Stie mata ca esti prost?,INSULT
$USER1515,0,Serios? Cunosc femei care sunt mai bărbați decât bărbații doar cu fizicul.,OTHER
$USER0760,0,Am facut si EU LA PTPAP,OTHER
$USER1924,1,Haideți sa umplem Facebook și Instagram cu postări “vrem neutralitate”,OTHER
$USER1750,0,Nu război.Neutraltatr pentru Romania.,OTHER
$USER0883,0,Chiriac Şi totii NİSTE BOİ BALTİİ,INSULT
$USER1352,3,Cred ca NATO si EU sant amenintarea Romaniei,OTHER
$USER1849,0,Trădătorilor avam copii voi nu aveți copii lăsaține în pace nu vrem sa sufere copii din cauza voastră la niste criminali și hoți de averi,OTHER
$USER0576,0,Live pentru poporul român fara aberați,OTHER
$USER1406,0,"Lasă că nici cu Ucraina nu mi-e rușine , in criza de război Zelenski vrea carduri digitale , exact ca la codul Qr",OTHER
$USER0791,0,Nu este nici un război,OTHER
$USER0589,0,Numai confunda comunismul adevarat cu circul stalinist,OTHER
$USER2576,0,Eu nu ma mai uit la niciun program cu știri false ne au panicat părinții niște nenorociți,INSULT
$USER1218,0,Carmen Avram o. ...ista,ABUSE
$USER1706,4,Jos tradatorii Vrem pace!,OTHER
$USER0671,0,Da cum alt ordinar ia sa vezi și la asta,OTHER
$USER0278,2,Dacă președintele nostru accepta sa trimită avioane suntem pierduți,OTHER
$USER0454,0,"Un psihopat, care mai doreste sa ne fie si presedinte? never!!",ABUSE
$USER0351,0,Arme aveti!!!vine mama sa lupte,OTHER
$USER1316,1,Acum nu se va mai face carantina. Acum se va face FOAMEAAAA!!!,OTHER
$USER1453,0,Nu vreau globalisti in țară,OTHER
$USER0670,0,Bă alooo deja ești american taci taci,OTHER
$USER3022,2,Merge dracu la război,PROFANITY
$USER0585,0,FELICITARI pentru emisiune,OTHER
$USER0136,2,Nu mai urmărim posturi tv daca nu putem comenta ce gandim.Atat timp cat nu vb urat de ce ne inchidbgura ? Să vedem ce faceti fără reiting ca oricum nu va mai credem la ce arătați.,OTHER
$USER1371,0,Eu nu cred ca România este miza .Nu . Americanii trebuiau sa stea la ei acasă și sa nu facă laboratoare biologice la ei acasă .2)Sa stea la ei acolo .Ce tot cauta în Europa ????,OTHER
$USER0559,0,Când vin alegerile sã stim ce vrem!!,OTHER
$USER0128,2,Trebuie verificate bazele militare de la Deveselul si Kogalniceanu care ascund laboratoare biologice.,OTHER
$USER1184,1,"Ce mentenanta?, poate mai transporta munitie!",OTHER
$USER1347,0,Bună seara domnilor,OTHER
$USER1208,0,Ce au terminat stocurile,OTHER
$USER1849,1,Hoți hoți criminali trădători,OTHER
$USER0114,0,Iar se îngroapă de viu Terhes,OTHER
$USER1787,0,Demisia Johannis! Jos guvernul trădător!,OTHER
$USER0079,0,Respect Aurelian! Bravos!,OTHER
$USER1027,0,AI JUCAT O CACIALMA GEORGE. AI VÂNDUT APARTAMENTUL ȘI AI CANDIDAT LA GHICI. AI AVUT NOROC. ACUM VREI SĂ SCAPU DE ȘOȘOACĂ ȘI AI SCĂPAT.,OTHER
$USER1036,0,Lazarus MARE PROST MAI ESTI,INSULT
$USER3762,0,Fraierul ăla dc poarta masca??,INSULT
$USER0466,0,Prostul de chiriac stie tot prima era cu domnul covid acu domnul razboi,INSULT
$USER0969,0,FELICITĂRI dl.DAN.,OTHER
$USER1591,0,Sunt mulți care urmaresc din strainatate,OTHER
$USER0882,0,Americanii vor cu orice preț să arunce Romania în război!Iar slugile lor principale dobitoken și măciucă trebuiesc judecați!,ABUSE
$USER0694,0,BRAVOOOOO CEZAR,OTHER
$USER1479,0,Rahat cu apa rece. Fapte nu vorbe,OTHER
$USER3818,0,Ce vrea jegul ala ca le vine sfârșitul la toti,ABUSE
$USER0921,0,I-o păzit NATO sa fure motorina,OTHER
$USER0841,1,Cita durere si catelusul o intreaga familie nu e posibil Opriti masacrul !°!!,OTHER
$USER2404,0,ea vede ca parlamentarii dorm dar demonstrați ca nu toți din parlament dorm și sinteza prosti,INSULT
$USER0300,0,Asa de proasta esti chiar nu vezi realitatea ?,INSULT
$USER0690,0,Vorbește despre România lăsați să-și rupă gâtul doar asta vorbiți că ne-am saturat ducă se dracului de sovietici,ABUSE
$USER1786,0,"Romania Crestina E neutra fata de orice confruntare in orice razboi , Steagul nostru e Isus Hristos cu Invatatura Lui , cu Poruncile si Legile Sfinte , Dumnezeiesti , amin!",OTHER
$USER3914,0,Sai vedem pe jandarmi și polițiști la razboi in linia intii dacai ține jigodiile dracu,ABUSE
$USER1382,0,ASTA CAUTA SA IA ARDEALUL,OTHER
$USER1231,0,sper sa va i-a dracu,ABUSE
$USER0671,0,Și interesul nostru național unde e facem autostrăzi de se strica anual? Facem cumpărături de armata care pica singure ?,OTHER
$USER0445,0,"Să ne mai lase Chiriac cu siguranța.Are dreptate D-na Crețulescu. Vrem liniște, nu soldați.",OTHER
$USER1374,0,Si la Marea Baltica- Kalinigrad,OTHER
$USER3842,0,"Ce cacat protestati,",PROFANITY
$USER0849,0,Lăsați-vă de glume... de război avem noi nevoie?,OTHER
$USER0160,3,De laboratoarele descoperite ce părere aveți? Finanțate de americani.,OTHER
$USER0428,0,E cea mai curva din SUA,ABUSE
$USER1895,0,Patriotii din AUR ??,OTHER
$USER0400,0,"Americani au fost, si sint cei mai criminali.Au distrus în japonia Naasachi si Hirosima din temelie.",OTHER
$USER0649,0,Vaiiii! Ce fac ordinarii ăștia,ABUSE
$USER0025,0,Era una acolo cu botnita care avea de discutat cu Diana,OTHER
$USER1641,0,Jigodii de politicieni! Jos mafia politica!,ABUSE
$USER0248,0,Jeguri tradatoare!! Blestemate sa fiti toate televiziunile mancatoare de cacat,ABUSE
$USER0199,0,File de la Pfizer 50k,OTHER
$USER3258,0,Du-te mă și te culcă tu ești moderatoare vad căci ești pișată tot pe tine vine putin și te fute,ABUSE
$USER0529,0,Asta urmăreau de mult!,OTHER
$USER1398,0,Cristianeee....ce razboi ? Ce a zis Domnul ? Cine ridica sabia...ce se intampla cu el ?,OTHER
$USER0780,0,DISTRIBUITI MASIV IN TOATE GRUPUIRILE,OTHER
$USER3260,0,Singuru post de radio liber si cu stiri adevarate este europa libera dar securistii lau sugrumat si postul acela,ABUSE
$USER1718,0,Trebuie intrat peste ei caci asa ei fac tot ce vor,OTHER
$USER0558,0,Prost să fi să vi să aperi pe hoți,INSULT
$USER1141,0,"Soțul meu este handicapat , de ce ia tăiat pensia de handicapat , ști Simion de ce ?",OTHER
$USER0217,0,"Vine sa Isi ia dreptu,de la slugi.",ABUSE
$USER0248,0,Gheorghe Moldovan invers!!!,OTHER
$USER1722,0,Dati afara porci,INSULT
$USER0141,0,"Bravo,sint documentare din 2016 unul ,am vazut aseara si altele de cum au trait acesti oameni pin acum si nimeni, nimeni nu au vb pin acum",OTHER
$USER1615,1,Pt că Dumnezeu știe ce este cu noi și va urma să fie. De aceea Dumnezeu Ne va apara,OTHER
$USER1785,0,"Nu permiteți să se distrugă acest protest ,nici sa vina instigatori care vor să distrugă acest protest",OTHER
$USER2536,0,Acest Fenechiu este trădătorul lui DD. Un casalot .,INSULT
$USER0111,0,Asta taranist ? stie cinei Coposu ?,OTHER
$USER0993,0,cei care l au votat pe schior il vor vota si pe citu,OTHER
$USER0494,2,Aici comentează numai dușmanii țări,OTHER
$USER1382,0,NUI PROST TORHES STIE EL CE VORBESTE,OTHER
$USER0788,0,Dancu mars la cfr cluj..esti 0 barat,INSULT
$USER0006,0,"Vă e mai comod, știu, dar faceți un minim de efort!",OTHER
$USER3021,0,Sosoaca e un agent al cacatilor de rusi,INSULT
$USER0671,0,Pai nu ia ajutat și pe sârbi și pe Sirieni,OTHER
$USER1596,0,Ieșiți în stradă,OTHER
$USER1386,0,"Dl.Lazarus , nu vedeti ca dl.Terhes e pro american ?",OTHER
$USER1157,0,Prea mult miscati acele crengi,OTHER
$USER0933,0,Felicitări Lazariuc !,OTHER
$USER0505,0,Ziua îngropării a României!!!,OTHER
$USER2875,0,LAZARIUS TU ESTI PROSTU PROSTILOR,INSULT
$USER0902,0,Ascultă comentează ando sandramaua,OTHER
$USER3635,0,Ce dracu caută leprele alea de jandarmi lîngă voi de ce nu sunt cu voi,ABUSE
$USER0133,0,"Felicitari, Aurelian!",OTHER
$USER0607,0,"Vedeti un adevar istoric pe dosarul zilei cu Prof Gica Manole ""razboiul din care nimeni nu invata nimic"".",OTHER
$USER1085,0,Domnule domnilor doar cu furca se mai poate face ceva astea nu pleaca de buna voie alegerile sant cum vor ei,OTHER
$USER0115,0,"Controlled opposition nu inseamna opozitie!! Sunt de aceeasi parte, mimand opozitia.",OTHER
$USER1046,0,Ce dracu să facă cu ea?,PROFANITY
$USER0145,0,Dar de cele două Aotocare la graniță cu copii părăsiți la graniță Orfani cio fi undes nu se spune nimic,OTHER
$USER0001,0,Si pacea a apărat o țărănimea si prostimea nu bogații!,OTHER
$USER0671,0,Sper sa nu fac pușcărie acuma că am vorbit urat la adresa lui dar e un sclav ordinar . Care crede că dacă a citit trei cărți se numește filozof,ABUSE
$USER1694,1,Avem conducători Numa hoți traficanți și mincinoși,OTHER
$USER1035,0,George de ce nu este invitat și domnul Călin Georgescu,OTHER
$USER1731,4,VĂ SPUN SINCER CĂ PLÎNG,OTHER
$USER1672,1,Totiii parlamentarii afara au vandut tara,OTHER
$USER0385,0,Halal gândire!!!!,OTHER
$USER0027,0,NU DEGEABA A AJUNS TERHEȘ EUROPARLAMENTAR !!!!! CLAR ESTE VINDUT !!!!!!!!,OTHER
$USER1029,0,Mai george chear ca esti un papagal mai taci din gura,INSULT
$USER1254,0,Carmen Debizet după cum se vede...nu prea!,OTHER
$USER2782,0,"Plin de useristi poponisti pe idea, comentează complet aiurea, nu I mai băgați în seama, nu pot mai mult...,au o scuza, sunt analfabeți funcțional.",ABUSE
$USER0254,0,VREM NEUTRALITATE SĂ FIE CLAR,OTHER
$USER0947,2,Sânt mândră că locuiesc în oraș cu Răzvan Constantinescu!,OTHER
$USER1911,0,Vrem conducatori adevărați nu hoți și criminali,OTHER
$USER1037,3,Nu permiteți instalarea 5G .,OTHER
$USER1694,0,Va dați seama dacă Iohanis cacatu pizdi a ajuns sa al amenințe pe Puțin in ce hal am ajuns,INSULT
$USER0471,0,"Dl Cheriac, las-o jos că măcăne !!!! Sunteți mulți slugoi !!!!",ABUSE
$USER1095,0,Eu am o întrebare cum de a acceptat să intre live cu tine????,OTHER
$USER0137,5,Bravo Aurelian vezi ca Terhes e lipsa nu prea ii convine,OTHER
$USER0590,0,Cine ne a sărăcit???,OTHER
$USER1548,0,Sunt și în Romania,OTHER
$USER1459,0,A greșit Terheș,OTHER
$USER0724,0,Aparare 0% pana in Franta,OTHER
$USER0908,0,Trimit armamentul după al treilea război. ACUM ARMAMENTUL E DOAR SCHITA,OTHER
$USER0639,0,Polema e că criminali ăştia omoară oameni şi nui trage nimeni la .răspundere.,OTHER
$USER2695,0,Veghezi pe mata dați arme la romhni finca inculți de 32 ani care ați furat și ati distrus România cred ca voi o sa fiți carne de tun,ABUSE
$USER3447,0,Gorge sîntem cu tine ca nenorociți ne transformat în sclavi lor ne lot tot si aerul nulă lot arafat cu MULȚI,INSULT
$USER0061,0,John Proud Armata.,OTHER
$USER3720,0,Ba idiotule cine dracu tea trimis să oprești un protest pașnic,INSULT
$USER0055,1,Tot răul făcut de acești criminali timp de doi ani toate se vor întoarce împotriva lor. Nu vor scăpa de judecată poporului și de judecată lui Dumnezeu.,OTHER
$USER0683,0,"BRAVOOO,LAZARUS",OTHER
$USER1736,0,Ei o sa plece si noi o sa murim,OTHER
$USER3048,0,"Asta crezi dumneata că dracul nu este atât de negru. Nu subestima puterea satanei că te poate distruge repede, știu ce spun.",PROFANITY
$USER0022,0,"Globalismul clocotește, sunt disperați",OTHER
$USER0474,3,Doi handicapați,INSULT
$USER0126,2,BRAVO DESPINA SPOIALA!!! MULTUMIM PENTRU TOT CE FACI PENTRU ROMANIA NOASTRA!,OTHER
$USER0084,0,"E AUTIST JIGODIA, ARE ASPERGER, O PLANETA ASCULTA DE UN NEBUN????",ABUSE
$USER0235,4,Ieșiți în stradă,OTHER
$USER0790,0,Au început deja sa vina ordin de incorporare,OTHER
$USER3198,0,Sugi pula sarla batrana si idioata ai dat votul pe 1 l de ulei si faci scheme pe aici,ABUSE
$USER2848,0,ȚIPI SI NU FACI NIMIC NEBUNA DREACU,ABUSE
$USER1519,0,"Domnu Luis, americanu e cea mai spurcatâ rasă umană de pe pământ, (jidani) caută numai rîcă.",ABUSE
$USER1193,1,Ce spune biblia astazi se antanpla,OTHER
$USER0927,0,Da propaganda la prostime spuneti unde vor să ne ducă criminali cu agenda masonica super memorandum masonic .,OTHER
$USER1433,0,Iesiti din live si lasati l pe nenea asta sa manance cacat singur..,INSULT
$USER1068,3,"Lazarus întreabă l pe George dacă nu -l lasă Ciuca sa facă spital,nu poate să si facă o televiziune....ca o sa aibă o audiență maximă. Seara bună.",OTHER
$USER2154,0,A trimis fatalai,INSULT
$USER0608,2,gata ... s-a pierdut neamtu... e ... gata,OTHER
$USER0328,2,Chiar atat de prosti suntem???? Asta a fraudat alegerile Si noi o primim cu flori. Aste este o FRAUDA si nu un VP,OTHER
$USER0006,0,Să moară mamaie câți intelectuali!,PROFANITY
$USER0890,2,Cine dracu is alcolistii astia ?:))),PROFANITY
$USER1635,0,Mame sa iesim in strada!,OTHER
$USER0235,2,Toata lumea în stradă,OTHER
$USER2752,0,"Lingai, pupincuristi,,mincati cacat cersetori dracu cu ia in frunte",INSULT
$USER3955,0,Bine Simion. Tot asa si scăpăm de nenorociti,INSULT
$USER1688,0,Slugă speriată și proastă această MăăCiucă!,ABUSE
$USER0340,0,"Ați văzut emblema de pe avion..... Ăștia n au venit singuri, au venit cu o armata după ei",OTHER
$USER1776,1,Pace vrem atitsaraci si curati,OTHER
$USER1187,0,"Eu de maine renunt la cetatenie de romania clar nu mai suport ,,",OTHER
$USER1372,0,"Rahat, Germania nu te obliga, tu te uiti la TV",OTHER
$USER1310,0,Buna seara Romania tv,OTHER
$USER2417,0,O tara de dobitoci care suporta criminalii de la putere,INSULT
$USER1676,1,pentru Doamna Diana Iovanovici tot respectul din partea mea Daniel Corneliu din Suceava Moara,OTHER
$USER2735,0,Madalina Si Mihai Cristea nu te obosi cu toți avortonii !!!,ABUSE
$USER0297,0,Tu sa iesi .. prostia este la tine . Fufi si cumpara motorina duduie,INSULT
$USER0466,0,La cat de inteligent bidon normal sa aiba langa el doi prosti,INSULT
$USER0350,0,O sa va fure ROSIA MONTANA MARE GRIJA,OTHER
$USER1779,0,Lumea sta in case bulangii care sant,ABUSE
$USER3229,1,Sa accepte la dracu ce le cere Putin ca să fie pace,PROFANITY
$USER1002,0,SRI - Serviciul Român de Informații,OTHER
$USER1046,0,Aham...ce păcălici CIA,OTHER
$USER0769,0,La puscarie cu voi hotilor Criminalilor,OTHER
$USER1357,0,dl.. Terhes e gata compromis.,OTHER
$USER1085,0,Vedeți până unde duce prostia politrucilor care sunt la conducerea Românie!!!!,INSULT
$USER0820,0,Bai prostilor vreti rozboi?iesiti toti bai,INSULT
$USER3710,0,Ce țara va trebe ? Vouă la produs cu voi panarame,ABUSE
$USER0750,0,La alegeri se bateau Taranisti cu Liberali ......in pragul alegerilor de rupeau toate gardurile,OTHER
$USER2021,0,Ești proastă atunci,INSULT
$USER1272,0,NOAPTE BUNA GANGTAVICA !,OTHER
$USER0329,0,Fără război cămilă americană!,OTHER
$USER0628,0,In Serbia Milosevici a fc cele mai mari crime,OTHER
$USER0545,0,Sa ma pis pe doamna HARIS și pe IOHANIS,INSULT
$USER1893,0,Niște nenorociți ne bagă in pământ,INSULT
$USER2676,2,Asta am zis și eu mă bag și eu să dea arme sa mergem sa terminam mai întâi cu ei așa eliberam țara de toți nenorocitii care o conduc,INSULT
$USER0820,1,Pierde timp zenesky obiectivul e asta ea la misto pe putin cu america pulii sale,INSULT
$USER1307,3,Dragi guvernanți și miniștri ne vedem în iad,ABUSE
$USER1166,4,"Daca ne duceti in razboi, sa va aparati, noi plecam prostilor",INSULT
$USER0564,0,Bineînțeles că dacă nu muncești nici nu papi.,OTHER
$USER1660,0,Neutralitatea României,OTHER
$USER0569,0,Doamne ajuta.Respect,OTHER
$USER0228,3,"Huo, înapoi! Nu avem nevoie de prezenta ei!",OTHER
$USER1542,0,NATO A OMORÂT ȘI OMOARĂ OAMENI MEREU VĂ FACE ASTA,OTHER
$USER0093,0,LA VOT NICIUNUL ALES DINTRE TRADATORI!,OTHER
$USER1253,0,Americani ceau facut de atatea anii ce a fost acolo nimeni nu vorbeste,OTHER
$USER3725,0,Huoooooo IMBOTNITATILOOOR!!! JOS MIZERIA DIN POLIȚIA ROMANA,ABUSE
$USER1569,0,Exact la fel este si in Canada… nici o opozitie in guvern…!!!,OTHER
$USER1475,0,Culcat e pozitia ro,OTHER
$USER0687,0,Blànd si nu te bucura prea mult Luis ; Occidentul anuntà deaja valul 6 ìn toamnà.,OTHER
$USER1635,0,Nimeni nu vede ce scrie pe plancarda,OTHER
$USER4254,0,Taci din gura proasta lumi,INSULT
$USER0421,0,"Sa te fut în gură de javra ,,,de ce nu saluți armata română nenorocito",ABUSE
$USER0196,0,Cacati va pe sapca lor,PROFANITY
